Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Nearest_Station,Station_Province,Distance_km,PAR_START,PAR_END,Duration_in_PAR_Hours,Max_Sustained_Wind_kph,Typhoon_Type,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Weather_Station_Mapped,Weather_Records_Found,Weather_Days_Covered,cluster,level
NENENG,2022,2,CAGAYAN,SANTA PRAXEDES,1203,3715,10,0,0,0,2,47,49,1500,950595.0,APARRI,CAGAYAN,70.47562874,10/13/2022,10/16/2022,78.2,120,TY,323.8,362.5,992.2,1,4,4,0,3
NENENG,2022,2,CAGAYAN,SANTA TERESITA,1187,3907,10,0,0,0,0,0,0,1203,929815.2,APARRI,CAGAYAN,31.27081829,10/13/2022,10/16/2022,78.2,120,TY,323.8,362.5,992.2,1,4,4,0,3
OBET,2022,2,CAGAYAN,APARRI,2202,7516,13,0,0,0,0,0,0,500,337500.0,APARRI,CAGAYAN,0.131954557,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,BAGGAO,46,125,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,35.84262703,10/19/2022,10/22/2022,86.5,55,TD,46.4,78.3,1008.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,BALLESTEROS,4103,13219,18,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,14.14369328,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,CAMALANIUGAN,168,658,2,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,10.53998482,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,CLAVERIA,24,84,8,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,61.74324569,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,LAL LO,30,83,1,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,31.89656343,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,PAMPLONA,213,738,3,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,34.70954201,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,SANTA ANA,82,280,6,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,65.83345146,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
OBET,2022,2,CAGAYAN,SANTA PRAXEDES,58,170,6,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,70.47562874,10/19/2022,10/22/2022,86.5,55,TD,106.0,202.8,1001.6,1,4,4,0,3
PAENG,2022,2,CAGAYAN,ABULUG,142,455,7,0,0,0,0,3,3,0,0.0,APARRI,CAGAYAN,22.68592548,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,ALCALA,3199,9974,19,0,0,0,0,0,0,1062,641000.0,TUGUEGARAO,CAGAYAN,33.47966585,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,ALLACAPAN,50,175,1,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,17.43143579,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,AMULUNG,5164,15637,35,1,0,0,1,0,1,4265,1671344.0,TUGUEGARAO,CAGAYAN,23.45790751,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,APARRI,3347,3347,15,0,0,0,0,0,0,1000,678000.0,APARRI,CAGAYAN,0.131954557,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,BAGGAO,580,1704,12,0,0,0,0,0,0,211,107722.0,TUGUEGARAO,CAGAYAN,35.84262703,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,BALLESTEROS,87,319,7,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,14.14369328,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,BUGUEY,131,446,3,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,21.32453539,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,CAMALANIUGAN,631,2479,15,0,0,0,0,0,0,1000,678000.0,APARRI,CAGAYAN,10.53998482,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,ENRILE,8261,8261,15,0,0,0,0,0,0,3897,2224050.6,TUGUEGARAO,CAGAYAN,6.91746225,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,GATTARAN,377,1281,11,0,0,0,0,0,0,388,2165040.0,APARRI,CAGAYAN,40.29307183,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,GONZAGA,1680,6224,20,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,52.36313462,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,IGUIG,258,851,10,0,0,0,0,0,0,3957,719820.0,TUGUEGARAO,CAGAYAN,15.80683663,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,LAL LO,1681,5679,15,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,31.89656343,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,LASAM,156,562,7,0,0,0,0,0,0,155,79360.0,APARRI,CAGAYAN,35.12842454,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,PAMPLONA,88,285,3,0,0,0,0,1,1,0,0.0,APARRI,CAGAYAN,34.70954201,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,PIAT,2,5,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,27.0942548,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,RIZAL,16,16,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,43.19189571,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,SANTA ANA,76,277,5,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,65.83345146,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,SANTA PRAXEDES,36,100,7,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,70.47562874,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,SANTA TERESITA,643,2219,7,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,31.27081829,10/26/2022,10/31/2022,124.7,110,STS,75.6,120.4,999.8,1,6,6,0,3
PAENG,2022,2,CAGAYAN,SANTO NINO,2428,7984,10,0,0,0,0,2,2,3314,1060399.0,TUGUEGARAO,CAGAYAN,41.52522939,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,SOLANA,2894,2894,12,0,0,0,0,0,0,3540,697416.6,TUGUEGARAO,CAGAYAN,10.80183139,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,TUAO,43,156,1,0,0,0,43,0,43,313,468240.0,TUGUEGARAO,CAGAYAN,25.02237836,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,CAGAYAN,TUGUEGARAO CITY,11592,39537,41,0,0,0,0,1,1,5011,4285500.0,TUGUEGARAO,CAGAYAN,3.617549461,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,1,1
PEPITO,2020,2,CAGAYAN,RIZAL,115,410,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,43.19189571,10/19/2020,10/22/2020,80.0,120,TY,31.1,40.91,1000.8,1,4,4,0,3
PEPITO,2020,2,CAGAYAN,TUGUEGARAO CITY,58,255,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,3.617549461,10/19/2020,10/22/2020,80.0,120,TY,31.1,40.91,1000.8,1,4,4,0,3
QUINTA,2020,2,CAGAYAN,ABULUG,8,40,1,0,0,0,0,0,0,8,3763.6,APARRI,CAGAYAN,22.68592548,10/23/2020,10/27/2020,71.0,150,TY,90.4,147.0,1006.0,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,ALLACAPAN,29,120,1,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,17.43143579,10/23/2020,10/27/2020,71.0,150,TY,90.4,147.0,1006.0,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,BAGGAO,5,12,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,35.84262703,10/23/2020,10/27/2020,71.0,150,TY,102.1,122.6,1004.9,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,CLAVERIA,6168,23816,42,0,0,0,4,3,7,1500,705225.0,APARRI,CAGAYAN,61.74324569,10/23/2020,10/27/2020,71.0,150,TY,90.4,147.0,1006.0,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,PAMPLONA,154,501,10,0,0,0,0,0,0,0,0.0,APARRI,CAGAYAN,34.70954201,10/23/2020,10/27/2020,71.0,150,TY,90.4,147.0,1006.0,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,RIZAL,85,330,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,43.19189571,10/23/2020,10/27/2020,71.0,150,TY,102.1,122.6,1004.9,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,SANCHEZ MIRA,845,3200,14,1,0,0,0,0,0,667,313790.15,APARRI,CAGAYAN,49.64414111,10/23/2020,10/27/2020,71.0,150,TY,90.4,147.0,1006.0,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,SANTA PRAXEDES,227,749,10,0,0,0,0,0,0,300,141135.0,APARRI,CAGAYAN,70.47562874,10/23/2020,10/27/2020,71.0,150,TY,90.4,147.0,1006.0,1,5,5,0,3
QUINTA,2020,2,CAGAYAN,TUGUEGARAO CITY,38,142,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,3.617549461,10/23/2020,10/27/2020,71.0,150,TY,102.1,122.6,1004.9,1,5,5,0,3
BETTY,2023,2,ISABELA,DIVILACAN,57,274,11,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,59.89487868,5/27/2023,6/1/2023,133.0,195,STY,3.4,3.63,997.1,1,6,6,0,3
BETTY,2023,2,ISABELA,MACONACON,250,1250,9,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,51.43999769,5/27/2023,6/1/2023,133.0,195,STY,3.4,3.63,997.1,1,6,6,0,3
BETTY,2023,2,ISABELA,PALANAN,6,20,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,93.85760288,5/27/2023,6/1/2023,133.0,195,STY,0.01,0.02,997.1,1,6,6,0,3
FLORITA,2022,2,ISABELA,BENITO SOLIVEN,26,95,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,70.81978189,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,CABAGAN,5,20,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,29.63713485,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,CAUAYAN CITY,28,135,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,76.77999009,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,DELFIN ALBANO,8,30,2,0,0,0,4,0,4,16,8192.0,TUGUEGARAO,CAGAYAN,38.67122442,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,DIVILACAN,1354,5442,12,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,59.89487868,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,ECHAGUE,5,16,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,49.7194589,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,ILAGAN CITY,16,62,4,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,58.76266111,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,MACONACON,273,963,10,0,0,0,0,0,0,290,287897.5,TUGUEGARAO,CAGAYAN,51.43999769,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,PALANAN,14,49,3,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,93.85760288,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,SAN GUILLERMO,5,20,2,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,47.89397868,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,SAN ISIDRO,2,6,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,73.5688751,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,SAN MANUEL,15,54,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,65.56667117,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,SAN MARIANO,15,42,4,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,66.0965385,8/21/2022,8/24/2022,74.0,110,STS,64.1,93.0,996.8,1,4,4,0,3
FLORITA,2022,2,ISABELA,SAN PABLO CITY,334,1356,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,33.59003943,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,SANTA MARIA,0,0,0,0,0,0,0,0,0,1,10000.0,TUGUEGARAO,CAGAYAN,15.48389659,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,SANTO TOMAS,43,160,4,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,27.56526529,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
FLORITA,2022,2,ISABELA,TUMAUINI,10,41,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,42.1145487,8/21/2022,8/24/2022,74.0,110,STS,146.0,234.5,989.1,1,4,4,0,3
KARDING,2022,2,ISABELA,DINAPIGUE,39,142,3,0,0,0,0,0,0,39,19968.0,CASIGURAN,AURORA,45.628028,9/22/2022,9/26/2022,114.0,195,STY,103.0,207.2,1000.8,1,5,5,0,3
KARDING,2022,2,ISABELA,DIVILACAN,44,128,3,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,59.89487868,9/22/2022,9/26/2022,114.0,195,STY,22.4,29.8,1002.8,1,5,5,0,3
KARDING,2022,2,ISABELA,PALANAN,16,77,2,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,93.85760288,9/22/2022,9/26/2022,114.0,195,STY,103.0,207.2,1000.8,1,5,5,0,3
KARDING,2022,2,ISABELA,RAMON,8,27,1,0,0,0,0,0,0,8,4096.0,CASIGURAN,AURORA,85.95118407,9/22/2022,9/26/2022,114.0,195,STY,103.0,207.2,1000.8,1,5,5,0,3
KARDING,2022,2,ISABELA,SAN GUILLERMO,12,35,5,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,47.89397868,9/22/2022,9/26/2022,114.0,195,STY,103.0,207.2,1000.8,1,5,5,0,3
KIKO,2021,2,ISABELA,DIVILACAN,125,537,5,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,59.89487868,9/7/2021,9/12/2021,116.0,215,STY,57.8,64.8,1002.1,1,6,6,0,3
KIKO,2021,2,ISABELA,MACONACON,97,265,8,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,51.43999769,9/7/2021,9/12/2021,116.0,215,STY,57.8,64.8,1002.1,1,6,6,0,3
MARING,2021,2,ISABELA,DIVILACAN,16,62,2,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,59.89487868,10/7/2021,10/12/2021,118.0,100,STS,103.2,151.1,985.7,1,6,6,0,3
MAYMAY,2022,2,ISABELA,PALANAN,7,32,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,93.85760288,10/10/2022,10/12/2022,54.0,45,TD,0.0,0.0,1004.3,1,3,3,0,3
PAENG,2022,2,ISABELA,ALICIA,3816,13599,34,0,0,0,0,0,0,2273,1538941.5,CASIGURAN,AURORA,75.64826582,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,ANGADANAN,4395,14562,39,0,0,0,0,0,0,88,44176.0,CASIGURAN,AURORA,65.35277,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,AURORA,214,713,9,0,0,0,0,0,0,414,394178.0,TUGUEGARAO,CAGAYAN,70.83150607,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,BENITO SOLIVEN,893,3195,5,0,0,0,0,0,0,98,49196.0,CASIGURAN,AURORA,70.81978189,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,BURGOS,9,9,1,0,0,0,0,0,0,1,502.0,TUGUEGARAO,CAGAYAN,62.51088232,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,CABAGAN,4136,20680,15,0,0,0,0,0,0,1084,689793.0,TUGUEGARAO,CAGAYAN,29.63713485,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,CABATUAN,225,718,8,0,0,0,0,0,0,945,799490.0,TUGUEGARAO,CAGAYAN,75.43038481,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,CAUAYAN CITY,3318,10452,36,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,76.77999009,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,CORDON,1076,1076,23,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,83.23399024,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,DELFIN ALBANO,413,1103,13,0,0,0,0,0,0,1529,829832.0,TUGUEGARAO,CAGAYAN,38.67122442,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,DIVILACAN,156,618,9,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,59.89487868,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,ECHAGUE,60,239,4,0,0,0,0,0,0,1000,558000.0,CASIGURAN,AURORA,49.7194589,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,GAMU,50,167,5,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,60.97551906,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,ILAGAN CITY,6307,21700,32,0,0,0,0,0,0,200,2239444.0,TUGUEGARAO,CAGAYAN,58.76266111,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,JONES,30,86,3,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,47.70028386,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,LUNA,98,333,4,0,0,0,0,0,0,290,264637.5,TUGUEGARAO,CAGAYAN,70.71601041,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,MACONACON,3,14,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,51.43999769,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,NAGUILIAN,200,200,5,0,0,0,0,7,7,200,135600.0,TUGUEGARAO,CAGAYAN,70.33303052,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,PALANAN,18,148,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,93.85760288,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,QUIRINO,73,233,2,0,0,0,0,0,0,104,376237.6,TUGUEGARAO,CAGAYAN,50.53742316,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,RAMON,27,27,7,0,0,0,0,1,1,0,0.0,CASIGURAN,AURORA,85.95118407,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,REINA MERCEDES,76,76,11,0,0,0,0,0,0,27,13824.0,TUGUEGARAO,CAGAYAN,67.91542977,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,ROXAS CITY,1079,3915,11,0,0,0,0,1,1,0,0.0,TUGUEGARAO,CAGAYAN,58.35059824,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN AGUSTIN,19,61,3,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,37.50367927,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN GUILLERMO,42,139,6,0,0,0,0,1,1,126,64512.0,CASIGURAN,AURORA,47.89397868,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN ISIDRO,214,658,8,0,0,0,0,0,0,632,676606.0,CASIGURAN,AURORA,73.5688751,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN MANUEL,45,166,5,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,65.56667117,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN MARIANO,19,102,3,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,66.0965385,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN MATEO,1368,5263,8,0,0,0,0,0,0,1302,1240477.1,TUGUEGARAO,CAGAYAN,83.27877929,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,SAN PABLO CITY,1726,6031,7,0,0,0,0,0,0,1394,697000.0,TUGUEGARAO,CAGAYAN,33.59003943,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,SANTA MARIA,1902,7649,11,0,0,0,0,0,0,1077,1053416.6,TUGUEGARAO,CAGAYAN,15.48389659,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,SANTIAGO CITY,3084,11533,22,0,0,0,0,0,0,2700,1246500.0,CASIGURAN,AURORA,82.68154488,10/26/2022,10/31/2022,124.7,110,STS,147.4,282.7,998.1,1,6,6,0,3
PAENG,2022,2,ISABELA,SANTO TOMAS,9452,29553,27,0,0,0,0,0,0,5902,3521558.6,TUGUEGARAO,CAGAYAN,27.56526529,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PAENG,2022,2,ISABELA,TUMAUINI,8672,43346,20,0,0,0,0,0,0,1222,657400.0,TUGUEGARAO,CAGAYAN,42.1145487,10/26/2022,10/31/2022,124.7,110,STS,39.0,56.81,998.6,1,6,6,0,3
PEPITO,2020,2,ISABELA,AURORA,7,26,1,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,70.83150607,10/19/2020,10/22/2020,80.0,120,TY,31.1,40.91,1000.8,1,4,4,0,3
PEPITO,2020,2,ISABELA,BENITO SOLIVEN,4,11,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,70.81978189,10/19/2020,10/22/2020,80.0,120,TY,82.3,160.4,997.7,1,4,4,0,3
PEPITO,2020,2,ISABELA,CABATUAN,6,16,3,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,75.43038481,10/19/2020,10/22/2020,80.0,120,TY,31.1,40.91,1000.8,1,4,4,0,3
PEPITO,2020,2,ISABELA,CORDON,1,2,1,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,83.23399024,10/19/2020,10/22/2020,80.0,120,TY,82.3,160.4,997.7,1,4,4,0,3
PEPITO,2020,2,ISABELA,DINAPIGUE,63,213,3,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,45.628028,10/19/2020,10/22/2020,80.0,120,TY,82.3,160.4,997.7,1,4,4,0,3
PEPITO,2020,2,ISABELA,ILAGAN CITY,42,139,5,0,0,0,0,0,0,0,0.0,TUGUEGARAO,CAGAYAN,58.76266111,10/19/2020,10/22/2020,80.0,120,TY,31.1,40.91,1000.8,1,4,4,0,3
PEPITO,2020,2,ISABELA,JONES,15,52,2,0,0,0,0,0,0,0,0.0,CASIGURAN,AURORA,47.70028386,10/19/2020,10/22/2020,80.0,120,TY,82.3,160.4,997.7,1,4,4,0,3
